Date,Open,High,Low,Close,Adj Close,Volume,ra100,ra200,ra400
2008-06-05,2509.489990234375,2549.93994140625,2504.570068359375,2549.93994140625,2549.93994140625,2254760000,2366.0424194335938,2513.988454589844,2507.7004016113283
2008-06-06,2528.52001953125,2529.969970703125,2474.56005859375,2474.56005859375,2474.56005859375,2192240000,2366.00501953125,2513.754754638672,2508.050926513672
2008-06-09,2483.219970703125,2485.0,2429.300048828125,2459.4599609375,2459.4599609375,2084630000,2366.423718261719,2513.2880541992185,2508.3645263671874
2008-06-10,2436.75,2466.280029296875,2432.469970703125,2448.93994140625,2448.93994140625,2081430000,2366.967216796875,2512.8242541503905,2508.659901123047
2008-06-11,2444.93994140625,2446.280029296875,2394.010009765625,2394.010009765625,2394.010009765625,2065810000,2367.4383178710937,2511.9108544921874,2508.730051269531
2008-06-12,2414.4599609375,2432.8798828125,2388.489990234375,2404.35009765625,2404.35009765625,2276640000,2368.081618652344,2511.126354980469,2508.8012268066404
2008-06-13,2423.050048828125,2454.5,2417.010009765625,2454.5,2454.5,2106050000,2369.7039184570312,2510.8956555175782,2508.975126953125
2008-06-16,2443.1298828125,2479.949951171875,2441.239990234375,2474.780029296875,2474.780029296875,1871720000,2371.287619628906,2510.453756103516,2509.222052001953
2008-06-17,2481.199951171875,2483.18994140625,2456.780029296875,2457.72998046875,2457.72998046875,1798050000,2372.2557202148437,2509.915905761719,2509.392077026367
2008-06-18,2444.9599609375,2449.179931640625,2422.9599609375,2429.7099609375,2429.7099609375,2030700000,2373.2908203125,2509.082655029297,2509.4504022216797
2008-06-19,2427.169921875,2469.14990234375,2412.3701171875,2462.06005859375,2462.06005859375,2294540000,2374.4123217773435,2508.241755371094,2509.5289025878906
2008-06-20,2441.9599609375,2441.9599609375,2394.260009765625,2406.090087890625,2406.090087890625,2570320000,2374.8926220703124,2507.2424560546874,2509.4372528076174
2008-06-23,2416.550048828125,2419.68994140625,2384.56005859375,2385.739990234375,2385.739990234375,1916230000,2375.2600219726564,2506.0995556640623,2509.2789526367187
2008-06-24,2375.800048828125,2394.860107421875,2352.10009765625,2368.280029296875,2368.280029296875,2195920000,2375.0442211914065,2505.1124560546873,2509.0850024414062
2008-06-25,2376.820068359375,2421.25,2376.2900390625,2401.260009765625,2401.260009765625,2153970000,2374.9232202148437,2504.323205566406,2508.9563525390627
2008-06-26,2365.860107421875,2366.159912109375,2321.3701171875,2321.3701171875,2321.3701171875,2300840000,2374.308420410156,2502.942706298828,2508.622677612305
2008-06-27,2319.6201171875,2329.93994140625,2290.590087890625,2315.6298828125,2315.6298828125,3403540000,2374.3690185546875,2501.5605053710938,2508.246802368164
2008-06-30,2312.419921875,2325.489990234375,2292.97998046875,2292.97998046875,2292.97998046875,2096400000,2374.511318359375,2500.0201049804687,2507.828602294922
2008-07-01,2274.239990234375,2306.909912109375,2255.7900390625,2304.969970703125,2304.969970703125,2653890000,2374.6307177734375,2498.5340551757813,2507.576227416992
2008-07-02,2311.570068359375,2317.199951171875,2251.300048828125,2251.4599609375,2251.4599609375,2376300000,2374.09681640625,2496.8830554199217,2507.1733520507814
2008-07-03,2261.739990234375,2262.9599609375,2227.800048828125,2245.3798828125,2245.3798828125,1423670000,2373.3500146484375,2494.8516552734377,2506.7062268066406
2008-07-07,2263.68994140625,2276.5400390625,2214.159912109375,2243.320068359375,2243.320068359375,2363990000,2372.5828149414065,2492.7358557128905,2506.2351019287107
2008-07-08,2244.89990234375,2294.43994140625,2233.989990234375,2294.43994140625,2294.43994140625,2462380000,2371.7879150390627,2490.9366052246096,2505.938176879883
2008-07-09,2290.6298828125,2296.030029296875,2234.590087890625,2234.889892578125,2234.889892578125,2285560000,2370.811413574219,2488.7549548339844,2505.404426879883
2008-07-10,2239.949951171875,2267.669921875,2223.0400390625,2257.85009765625,2257.85009765625,2300880000,2370.1719140625,2486.704455566406,2504.918102416992
2008-07-11,2233.3798828125,2265.860107421875,2203.25,2239.080078125,2239.080078125,2340180000,2369.500715332031,2484.482606201172,2504.40115234375
2008-07-14,2262.860107421875,2266.43994140625,2207.0,2212.8701171875,2212.8701171875,1997990000,2368.358415527344,2482.051806640625,2503.864102783203
2008-07-15,2197.179931640625,2249.1201171875,2167.2900390625,2215.7099609375,2215.7099609375,2798410000,2367.51771484375,2479.5824060058594,2503.3099774169923
2008-07-16,2219.27001953125,2284.85009765625,2205.7099609375,2284.85009765625,2284.85009765625,2425020000,2367.33271484375,2477.4991564941406,2502.914952392578
2008-07-17,2296.570068359375,2320.77001953125,2274.27001953125,2312.300048828125,2312.300048828125,2570670000,2367.1809155273436,2475.3557067871093,2502.6167022705076
2008-07-18,2286.919921875,2293.179931640625,2269.550048828125,2282.780029296875,2282.780029296875,2225800000,2366.558815917969,2473.034056396484,2502.2426275634766
2008-07-21,2290.75,2300.320068359375,2270.280029296875,2279.530029296875,2279.530029296875,1859410000,2365.816315917969,2470.7845568847656,2501.8068273925783
2008-07-22,2256.320068359375,2303.9599609375,2252.840087890625,2303.9599609375,2303.9599609375,2510310000,2365.54021484375,2468.6365063476565,2501.4237274169923
2008-07-23,2305.110107421875,2350.090087890625,2300.199951171875,2325.8798828125,2325.8798828125,2730180000,2366.0842138671874,2466.364305419922,2501.149501953125
2008-07-24,2329.2099609375,2329.2099609375,2278.909912109375,2280.110107421875,2280.110107421875,2499920000,2366.299313964844,2463.8280053710937,2500.7759020996095
2008-07-25,2294.68994140625,2312.60009765625,2282.6298828125,2310.530029296875,2310.530029296875,2045130000,2366.801813964844,2461.361105957031,2500.483201904297
2008-07-28,2307.18994140625,2317.75,2258.6201171875,2264.219970703125,2264.219970703125,1931230000,2366.7159130859377,2458.6241552734373,2500.104126586914
2008-07-29,2274.610107421875,2320.179931640625,2274.3701171875,2319.6201171875,2319.6201171875,2274090000,2367.7071142578125,2456.3612561035156,2499.9002270507813
2008-07-30,2329.010009765625,2342.8798828125,2299.97998046875,2329.719970703125,2329.719970703125,2280940000,2368.8794140625,2453.981456298828,2499.690751953125
2008-07-31,2311.330078125,2353.389892578125,2309.639892578125,2325.550048828125,2325.550048828125,2316510000,2370.441513671875,2451.708956298828,2499.4265771484374
2008-08-01,2326.830078125,2328.949951171875,2286.409912109375,2310.9599609375,2310.9599609375,2312140000,2370.9935131835937,2449.444206542969,2499.140051879883
2008-08-04,2309.75,2309.75,2280.929931640625,2285.56005859375,2285.56005859375,2010200000,2371.4104125976564,2446.9086572265624,2498.815726928711
2008-08-05,2308.139892578125,2349.830078125,2303.6298828125,2349.830078125,2349.830078125,2324730000,2372.2726123046873,2444.6612573242187,2498.63240234375
2008-08-06,2349.169921875,2385.77001953125,2333.530029296875,2378.3701171875,2378.3701171875,2228710000,2373.931413574219,2442.9273083496096,2498.444752807617
2008-08-07,2362.7900390625,2386.43994140625,2351.320068359375,2355.72998046875,2355.72998046875,2189120000,2375.71861328125,2440.93630859375,2498.248452758789
2008-08-08,2356.840087890625,2416.39990234375,2352.0400390625,2414.10009765625,2414.10009765625,2189630000,2377.1770141601564,2439.010509033203,2498.188203125
2008-08-11,2407.550048828125,2461.64990234375,2402.530029296875,2439.949951171875,2439.949951171875,2272240000,2379.4769140625,2437.3364587402343,2498.1785028076174
2008-08-12,2434.260009765625,2447.159912109375,2421.090087890625,2430.610107421875,2430.610107421875,2052610000,2381.2019140625,2435.735208740234,2498.1067028808593
2008-08-13,2424.320068359375,2443.43994140625,2404.030029296875,2428.6201171875,2428.6201171875,1995490000,2382.220615234375,2433.8573596191404,2497.9661279296874
2008-08-14,2414.409912109375,2461.14990234375,2414.409912109375,2453.669921875,2453.669921875,1835830000,2383.346813964844,2432.0385095214842,2497.8432525634767
2008-08-15,2463.10009765625,2473.199951171875,2441.050048828125,2452.52001953125,2452.52001953125,1742180000,2384.6284130859376,2430.217559814453,2497.7301025390625
2008-08-18,2456.9599609375,2456.9599609375,2404.409912109375,2416.97998046875,2416.97998046875,1632610000,2385.989912109375,2428.0068591308595,2497.574002685547
2008-08-19,2404.949951171875,2410.9599609375,2376.669921875,2384.360107421875,2384.360107421875,1716280000,2387.2217138671876,2425.9545092773437,2497.4268780517577
2008-08-20,2396.580078125,2408.679931640625,2372.340087890625,2389.080078125,2389.080078125,1746470000,2388.321513671875,2423.848010253906,2497.271303100586
2008-08-21,2371.5400390625,2387.719970703125,2360.389892578125,2380.3798828125,2380.3798828125,1562430000,2388.4978125,2421.774010009766,2497.1445776367186
2008-08-22,2390.340087890625,2417.6298828125,2390.340087890625,2414.7099609375,2414.7099609375,1365910000,2389.0309130859373,2419.72166015625,2497.102827758789
2008-08-25,2399.72998046875,2399.72998046875,2362.199951171875,2365.590087890625,2365.590087890625,2366920000,2389.0538134765625,2417.805810546875,2496.8511029052734
2008-08-26,2364.31005859375,2377.0400390625,2345.7900390625,2361.969970703125,2361.969970703125,1256980000,2388.963713378906,2416.1356604003904,2496.6704278564453
2008-08-27,2362.860107421875,2395.02001953125,2358.929931640625,2382.4599609375,2382.4599609375,1540700000,2389.1400122070313,2414.9082604980467,2496.537852783203
2008-08-28,2390.110107421875,2412.840087890625,2388.550048828125,2411.639892578125,2411.639892578125,1582680000,2389.7688110351564,2414.045810546875,2496.464227294922
2008-08-29,2388.669921875,2393.489990234375,2360.909912109375,2367.52001953125,2367.52001953125,1559030000,2390.222810058594,2412.5151611328124,2496.2614276123045
2008-09-02,2402.110107421875,2413.110107421875,2338.3701171875,2349.239990234375,2349.239990234375,2010580000,2390.1982104492185,2411.0397607421874,2495.974702758789
2008-09-03,2346.81005859375,2357.429931640625,2320.909912109375,2333.72998046875,2333.72998046875,2062140000,2390.6331103515627,2409.615860595703,2495.63807800293
2008-09-04,2315.179931640625,2317.320068359375,2259.0400390625,2259.0400390625,2259.0400390625,2332320000,2390.465310058594,2407.7248608398436,2495.0959783935546
2008-09-05,2241.6201171875,2264.35009765625,2216.989990234375,2255.8798828125,2255.8798828125,2261030000,2390.163708496094,2406.0373608398436,2494.5591778564453
2008-09-08,2296.179931640625,2303.889892578125,2236.969970703125,2269.760009765625,2269.760009765625,2566300000,2389.3602075195313,2404.402110595703,2494.0548529052735
2008-09-09,2269.929931640625,2285.5400390625,2209.81005859375,2209.81005859375,2209.81005859375,2590590000,2388.0400073242185,2402.640411376953,2493.3531280517577
2008-09-10,2232.2099609375,2247.6298828125,2209.590087890625,2228.699951171875,2228.699951171875,2250360000,2386.297307128906,2400.800910644531,2492.703203125
2008-09-11,2199.030029296875,2259.25,2191.530029296875,2258.219970703125,2258.219970703125,2269670000,2384.7991064453126,2399.387060546875,2492.1992028808595
2008-09-12,2239.25,2268.830078125,2228.0,2261.27001953125,2261.27001953125,1973590000,2383.6424072265627,2397.789410400391,2491.726428222656
2008-09-15,2202.280029296875,2244.8798828125,2179.909912109375,2179.909912109375,2179.909912109375,2697820000,2381.389406738281,2395.374410400391,2491.0265032958982
2008-09-16,2149.64990234375,2214.2900390625,2145.169921875,2207.89990234375,2207.89990234375,3187630000,2379.1792065429686,2393.0732604980467,2490.3253033447268
2008-09-17,2177.580078125,2183.25,2098.85009765625,2098.85009765625,2098.85009765625,3102010000,2375.938408203125,2390.2627111816405,2489.3296783447267
2008-09-18,2137.419921875,2201.7099609375,2070.219970703125,2199.10009765625,2199.10009765625,3867290000,2373.68541015625,2388.0725622558593,2488.5866534423826
2008-09-19,2303.89990234375,2318.429931640625,2239.72998046875,2273.89990234375,2273.89990234375,3898230000,2372.163408203125,2386.342911376953,2487.9888031005858
2008-09-22,2265.77001953125,2266.449951171875,2178.97998046875,2178.97998046875,2178.97998046875,1881160000,2369.8252075195314,2383.9060107421874,2487.1402032470705
2008-09-23,2190.7099609375,2209.6201171875,2151.77001953125,2153.330078125,2153.330078125,1974180000,2366.5514086914063,2381.127510986328,2486.2111785888674
2008-09-24,2167.550048828125,2179.929931640625,2147.360107421875,2155.679931640625,2155.679931640625,1818170000,2363.338308105469,2378.3751110839844,2485.312628173828
2008-09-25,2172.260009765625,2210.739990234375,2167.06005859375,2186.570068359375,2186.570068359375,1846330000,2360.5628076171874,2375.7132116699217,2484.5177532958983
2008-09-26,2144.06005859375,2187.530029296875,2136.85009765625,2183.340087890625,2183.340087890625,1949200000,2357.5631079101563,2373.368161621094,2483.9564532470704
2008-09-29,2147.159912109375,2152.68994140625,1983.72998046875,1983.72998046875,1983.72998046875,2808100000,2353.0155078125,2369.931112060547,2482.875403442383
2008-09-30,2033.68994140625,2094.31005859375,2015.9300537109375,2091.8798828125,2091.8798828125,2376240000,2349.4219067382815,2367.0480615234374,2482.0945782470703
2008-10-01,2075.10009765625,2083.199951171875,2046.06005859375,2069.39990234375,2069.39990234375,1899330000,2345.6607055664062,2364.2163610839843,2481.3480780029295
2008-10-02,2052.510009765625,2056.429931640625,1975.0,1976.719970703125,1976.719970703125,2173750000,2340.543005371094,2361.2276611328125,2480.438178100586
2008-10-03,2005.9200439453125,2046.81005859375,1947.18994140625,1947.3900146484375,1947.3900146484375,2501480000,2335.065704345703,2357.98446105957,2479.3438034057617
2008-10-06,1898.6300048828125,1905.010009765625,1777.02001953125,1862.9599609375,1862.9599609375,3502250000,2328.7283044433593,2354.29421081543,2478.0646035766604
2008-10-07,1867.969970703125,1886.3499755859375,1754.8800048828125,1754.8800048828125,1754.8800048828125,2825810000,2320.9398046875,2349.8643103027343,2476.4824786376953
2008-10-08,1710.9599609375,1806.8900146484375,1706.8599853515625,1740.3299560546875,1740.3299560546875,3516070000,2313.054603271484,2345.106010131836,2474.864428405762
2008-10-09,1766.25,1787.4100341796875,1634.8800048828125,1645.1199951171875,1645.1199951171875,2622310000,2304.34490234375,2339.764110107422,2472.9715032958984
2008-10-10,1590.77001953125,1690.77001953125,1542.449951171875,1649.510009765625,1649.510009765625,4164090000,2295.91740234375,2334.3896105957033,2471.218853149414
2008-10-13,1734.5999755859375,1844.25,1715.739990234375,1844.25,1844.25,2665690000,2289.8772021484374,2330.226910400391,2469.9001281738283
2008-10-14,1894.8699951171875,1896.949951171875,1752.8900146484375,1779.010009765625,1779.010009765625,2912850000,2283.021501464844,2325.749660644531,2468.4009033203124
2008-10-15,1754.6199951171875,1761.22998046875,1628.3299560546875,1628.3299560546875,1628.3299560546875,2540180000,2274.8581018066407,2320.6299102783205,2466.540078430176
2008-10-16,1644.550048828125,1717.719970703125,1565.719970703125,1717.7099609375,1717.7099609375,3331040000,2267.222801513672,2316.170310668945,2464.848328552246
2008-10-17,1678.780029296875,1782.5799560546875,1670.280029296875,1711.2900390625,1711.2900390625,2711030000,2259.468702392578,2311.7133612060547,2463.1060287475584
2008-10-20,1735.1300048828125,1770.050048828125,1698.010009765625,1770.030029296875,1770.030029296875,2021750000,2252.085802001953,2308.04026184082,2461.3913040161133
2008-10-21,1741.8399658203125,1768.5400390625,1695.1199951171875,1696.6800537109375,1696.6800537109375,2099810000,2243.826003417969,2304.0263623046876,2459.5036541748045
2008-10-22,1671.22998046875,1678.7099609375,1587.219970703125,1615.75,1615.75,2560810000,2235.068203125,2299.9025622558593,2457.420704345703
2008-10-23,1621.1099853515625,1645.5,1533.550048828125,1603.9100341796875,1603.9100341796875,3104700000,2226.3025036621093,2295.549362182617,2455.291404724121
2008-10-24,1493.7900390625,1584.27001953125,1493.7900390625,1552.030029296875,1552.030029296875,2691940000,2216.791405029297,2290.8669122314454,2453.077904968262
2008-10-27,1528.1199951171875,1574.5400390625,1503.81005859375,1505.9000244140625,1505.9000244140625,2224430000,2206.351005859375,2286.1967126464842,2450.7999047851563
2008-10-28,1552.239990234375,1649.469970703125,1504.1300048828125,1649.469970703125,1649.469970703125,2777540000,2198.1001049804686,2282.0525622558594,2448.878880004883
2008-10-29,1643.97998046875,1705.510009765625,1622.010009765625,1657.2099609375,1657.2099609375,2748720000,2190.0776049804685,2278.250661621094,2446.9678051757815
2008-10-30,1698.4300537109375,1712.56005859375,1658.449951171875,1698.52001953125,1698.52001953125,2504420000,2182.5734057617187,2274.770311279297,2445.1584552001955
2008-10-31,1684.7099609375,1742.5400390625,1673.3199462890625,1720.949951171875,1720.949951171875,2437120000,2175.8428051757815,2271.6405615234376,2443.3350048828124
2008-11-03,1718.8900146484375,1738.530029296875,1713.3900146484375,1726.3299560546875,1726.3299560546875,1770880000,2169.062603759766,2268.5721112060546,2441.5041049194338
2008-11-04,1761.0899658203125,1785.8399658203125,1739.81005859375,1780.1199951171875,1780.1199951171875,2306350000,2162.3188037109376,2266.0113610839844,2439.7760546875
2008-11-05,1757.010009765625,1764.4300537109375,1679.18994140625,1681.6400146484375,1681.6400146484375,2092410000,2154.387403564453,2262.8375115966796,2437.8072048950194
2008-11-06,1659.5699462890625,1676.9200439453125,1603.8699951171875,1608.699951171875,1608.699951171875,2367880000,2145.8971032714844,2259.076411743164,2435.6349295043947
2008-11-07,1629.68994140625,1654.25,1615.510009765625,1647.4000244140625,1647.4000244140625,1886230000,2138.07400390625,2255.682412109375,2433.6051544189454
2008-11-10,1680.6700439453125,1680.6700439453125,1603.3299560546875,1616.739990234375,1616.739990234375,1674900000,2129.6208032226564,2252.0165625,2431.446204223633
2008-11-11,1598.5899658203125,1612.4200439453125,1563.949951171875,1580.9000244140625,1580.9000244140625,1909080000,2121.3689025878907,2248.1307623291013,2429.1686044311523
2008-11-12,1555.1700439453125,1562.780029296875,1499.2099609375,1499.2099609375,1499.2099609375,2120870000,2112.503602294922,2243.881812133789,2426.6208041381838
2008-11-13,1503.06005859375,1596.699951171875,1428.5400390625,1596.699951171875,1596.699951171875,3009550000,2104.787801513672,2239.916011352539,2424.3201791381834
2008-11-14,1560.5899658203125,1587.760009765625,1513.0899658203125,1516.8499755859375,1516.8499755859375,2243750000,2095.943701171875,2235.4334606933594,2421.836054077148
2008-11-17,1494.739990234375,1526.9599609375,1481.699951171875,1482.050048828125,1482.050048828125,1831540000,2087.550500488281,2230.929460449219,2419.277803955078
2008-11-18,1488.9300537109375,1498.4200439453125,1429.9200439453125,1483.27001953125,1483.27001953125,2349230000,2079.226901855469,2226.797960205078,2416.670004272461
2008-11-19,1479.1300048828125,1493.050048828125,1386.4200439453125,1386.4200439453125,1386.4200439453125,2372880000,2070.1613024902344,2222.3363104248047,2413.8268795776366
2008-11-20,1373.77001953125,1414.4300537109375,1314.9000244140625,1316.1199951171875,1316.1199951171875,3147650000,2060.272802734375,2217.4517602539063,2410.8058294677735
2008-11-21,1346.77001953125,1384.3499755859375,1295.47998046875,1384.3499755859375,1384.3499755859375,3071280000,2051.601702880859,2212.849259643555,2407.896979675293
2008-11-24,1409.719970703125,1480.4100341796875,1397.18994140625,1472.02001953125,1472.02001953125,2553620000,2043.8681042480468,2208.609059448242,2405.1908798217773
2008-11-25,1472.02001953125,1486.219970703125,1430.4000244140625,1464.72998046875,1464.72998046875,2457510000,2036.0822033691406,2204.3325091552733,2402.4596798706057
2008-11-26,1441.2099609375,1532.0999755859375,1441.2099609375,1532.0999755859375,1532.0999755859375,1980020000,2028.4588037109374,2200.123359375,2399.977204589844
2008-11-28,1517.949951171875,1535.5699462890625,1512.4100341796875,1535.5699462890625,1535.5699462890625,787580000,2021.465604248047,2196.1385089111327,2397.487304382324
2008-12-01,1496.0899658203125,1496.239990234375,1398.0699462890625,1398.0699462890625,1398.0699462890625,1904470000,2012.867802734375,2191.5198583984375,2394.5878790283205
2008-12-02,1423.8499755859375,1450.8299560546875,1399.8800048828125,1449.800048828125,1449.800048828125,2056730000,2004.9750024414063,2187.2378588867186,2391.798729248047
2008-12-03,1416.030029296875,1493.06005859375,1414.0400390625,1492.3800048828125,1492.3800048828125,2240150000,1997.7701013183594,2183.0642584228517,2389.0993045043947
2008-12-04,1465.77001953125,1500.949951171875,1426.4100341796875,1445.56005859375,1445.56005859375,2020110000,1990.068602294922,2178.793158569336,2386.285829772949
2008-12-05,1426.9300537109375,1510.3900146484375,1404.800048828125,1509.31005859375,1509.31005859375,2177720000,1982.3132019042969,2174.8229583740235,2383.6297299194334
2008-12-08,1541.43994140625,1583.81005859375,1536.7099609375,1571.739990234375,1571.739990234375,2290810000,1974.9076013183594,2171.0442584228517,2381.118229675293
2008-12-09,1546.5400390625,1602.9200439453125,1538.25,1547.3399658203125,1547.3399658203125,2246470000,1967.5532006835938,2167.0560083007813,2378.652229614258
2008-12-10,1563.6600341796875,1584.1600341796875,1542.0799560546875,1565.47998046875,1565.47998046875,1955600000,1960.4127001953125,2163.1145080566407,2376.1603796386717
2008-12-11,1548.469970703125,1568.6099853515625,1501.699951171875,1507.8800048828125,1507.8800048828125,2018190000,1952.4519006347657,2158.9960577392576,2373.563979797363
2008-12-12,1482.550048828125,1543.0400390625,1478.030029296875,1540.719970703125,1540.719970703125,1869900000,1944.6003015136719,2155.3422576904295,2371.102554626465
2008-12-15,1544.1600341796875,1544.1600341796875,1491.3599853515625,1508.3399658203125,1508.3399658203125,1677890000,1936.8826000976562,2151.59095703125,2368.504854736328
2008-12-16,1526.06005859375,1589.8900146484375,1526.0,1589.8900146484375,1589.8900146484375,2180960000,1929.6761999511718,2148.239006958008,2366.131130065918
2008-12-17,1568.8800048828125,1598.3299560546875,1560.050048828125,1579.31005859375,1579.31005859375,2111370000,1922.827100830078,2144.7715069580076,2363.683280334473
2008-12-18,1583.1700439453125,1591.699951171875,1535.3800048828125,1552.3699951171875,1552.3699951171875,2092320000,1915.154599609375,2141.4308569335935,2361.1172302246096
2008-12-19,1572.75,1593.3499755859375,1557.050048828125,1564.3199462890625,1564.3199462890625,2651440000,1907.5005993652344,2138.190006713867,2358.557980041504
2008-12-22,1562.1700439453125,1563.7900390625,1503.6600341796875,1532.3499755859375,1532.3499755859375,1629320000,1899.5685986328126,2135.005056152344,2355.9462298583985
2008-12-23,1539.3699951171875,1548.43994140625,1512.5400390625,1521.5400390625,1521.5400390625,1331050000,1891.6743994140625,2131.333956298828,2353.405280151367
2008-12-24,1525.1500244140625,1527.22998046875,1516.1500244140625,1524.9000244140625,1524.9000244140625,490990000,1884.0677990722656,2127.739105834961,2350.8245553588868
2008-12-26,1531.199951171875,1532.1300048828125,1518.969970703125,1530.239990234375,1530.239990234375,592760000,1875.8718981933594,2124.0722552490233,2348.220005187988
2008-12-29,1529.5400390625,1530.9200439453125,1493.449951171875,1510.3199462890625,1510.3199462890625,1186240000,1867.191396484375,2120.561405029297,2345.5143298339844
2008-12-30,1521.1800537109375,1550.699951171875,1517.260009765625,1550.699951171875,1550.699951171875,1374180000,1859.1410961914062,2117.4298547363283,2342.879779663086
2008-12-31,1550.8699951171875,1586.81005859375,1548.8800048828125,1577.030029296875,1577.030029296875,1521220000,1850.7703955078125,2113.9737048339844,2340.2875549316404
2009-01-02,1578.8699951171875,1636.030029296875,1571.97998046875,1632.2099609375,1632.2099609375,1438410000,1842.6929956054687,2111.0849548339843,2337.822354736328
2009-01-05,1621.47998046875,1640.4599609375,1604.6300048828125,1628.030029296875,1628.030029296875,1816580000,1834.6671948242188,2107.9345544433595,2335.3643548583987
2009-01-06,1642.3699951171875,1665.6300048828125,1636.25,1652.3800048828125,1652.3800048828125,2137640000,1826.904793701172,2104.5627044677735,2333.027355041504
2009-01-07,1621.6300048828125,1625.3699951171875,1588.199951171875,1599.06005859375,1599.06005859375,2020170000,1818.3586950683593,2100.8527545166016,2330.671555480957
2009-01-08,1590.25,1617.010009765625,1584.280029296875,1617.010009765625,1617.010009765625,1968160000,1810.003594970703,2097.31600402832,2328.280230407715
2009-01-09,1617.050048828125,1617.260009765625,1569.8699951171875,1571.5899658203125,1571.5899658203125,1907390000,1801.5496948242187,2093.769803466797,2325.778830566406
2009-01-12,1573.449951171875,1573.4599609375,1528.0,1538.7900390625,1538.7900390625,1763590000,1793.093994140625,2090.1578540039063,2323.251380615234
2009-01-13,1537.4200439453125,1557.949951171875,1527.469970703125,1546.4599609375,1546.4599609375,1965570000,1784.66779296875,2086.4946533203124,2320.661755371094
2009-01-14,1521.7099609375,1528.6500244140625,1485.260009765625,1489.6400146484375,1489.6400146484375,1919980000,1775.7603942871094,2082.1291033935545,2317.8873306274413
2009-01-15,1489.4599609375,1521.5799560546875,1456.719970703125,1511.8399658203125,1511.8399658203125,2507870000,1766.7316943359374,2077.8813037109376,2315.1001556396486
2009-01-16,1532.469970703125,1538.8199462890625,1490.3499755859375,1529.3299560546875,1529.3299560546875,2235070000,1758.369093017578,2073.7114532470705,2312.3569802856446
2009-01-20,1520.760009765625,1521.8499755859375,1440.8599853515625,1440.8599853515625,1440.8599853515625,1989610000,1749.1579931640624,2069.0608532714846,2309.392230224609
2009-01-21,1466.4000244140625,1507.52001953125,1444.9000244140625,1507.0699462890625,1507.0699462890625,2120080000,1740.4040930175781,2064.772052612305,2306.660005187988
2009-01-22,1470.8499755859375,1492.469970703125,1444.0799560546875,1465.489990234375,1465.489990234375,2286190000,1730.9425939941407,2060.3557025146483,2303.7813302612303
2009-01-23,1440.780029296875,1495.27001953125,1434.0799560546875,1477.2900390625,1477.2900390625,2210840000,1722.040294189453,2056.1315521240235,2301.002155456543
2009-01-26,1479.97998046875,1514.3800048828125,1470.81005859375,1489.4599609375,1489.4599609375,1815400000,1713.4424938964844,2051.8203521728515,2298.2831051635744
2009-01-27,1494.1199951171875,1513.2099609375,1488.81005859375,1504.9000244140625,1504.9000244140625,1784110000,1705.1541943359375,2047.89365234375,2295.609955444336
2009-01-28,1530.47998046875,1568.3299560546875,1530.030029296875,1558.3399658203125,1558.3399658203125,2122250000,1698.1471936035157,2044.3062518310546,2292.992430114746
2009-01-29,1537.469970703125,1537.8399658203125,1505.699951171875,1507.8399658203125,1507.8399658203125,1932100000,1690.6667944335939,2040.4152514648438,2290.241104736328
2009-01-30,1519.4599609375,1523.449951171875,1472.510009765625,1476.4200439453125,1476.4200439453125,2054590000,1682.7333947753907,2036.0468011474609,2287.4240798950195
2009-02-02,1460.8499755859375,1502.719970703125,1460.510009765625,1494.4300537109375,1494.4300537109375,1987080000,1675.5795947265624,2031.8098010253907,2284.5794049072265
2009-02-03,1499.5899658203125,1521.2099609375,1479.4200439453125,1516.300048828125,1516.300048828125,2049840000,1668.455595703125,2027.3764514160157,2281.757780151367
2009-02-04,1517.18994140625,1549.6400146484375,1508.8699951171875,1515.050048828125,1515.050048828125,2197050000,1661.023896484375,2022.9115014648437,2278.903780517578
2009-02-05,1498.5899658203125,1554.3699951171875,1495.52001953125,1546.239990234375,1546.239990234375,2511750000,1653.8735961914062,2018.7580017089845,2276.10310546875
2009-02-06,1547.0,1594.260009765625,1545.8499755859375,1591.7099609375,1591.7099609375,2389530000,1647.9915966796875,2014.6905017089844,2273.407330322266
2009-02-09,1590.739990234375,1598.22998046875,1576.0999755859375,1591.56005859375,1591.56005859375,1906940000,1641.8281982421875,2010.5037023925781,2270.7883306884764
2009-02-10,1578.02001953125,1598.5,1520.56005859375,1524.72998046875,1524.72998046875,2443370000,1636.0869970703125,2006.0127026367188,2267.9706805419924
2009-02-11,1531.5799560546875,1542.8399658203125,1509.3499755859375,1530.5,1530.5,2236450000,1629.40099609375,2001.543203125,2265.04260559082
2009-02-12,1510.1700439453125,1542.510009765625,1495.3399658203125,1541.7099609375,1541.7099609375,2428250000,1622.0790966796876,1997.1212524414063,2262.1293804931643
2009-02-13,1539.719970703125,1552.5699462890625,1530.050048828125,1534.3599853515625,1534.3599853515625,1990190000,1615.6328967285156,1992.7290521240234,2259.2219552612305
2009-02-17,1489.1199951171875,1492.8199462890625,1467.7900390625,1470.6600341796875,1470.6600341796875,2335370000,1608.8061962890624,1987.6788024902344,2256.1178802490235
2009-02-18,1480.6500244140625,1487.9200439453125,1454.4599609375,1467.969970703125,1467.969970703125,2029710000,1601.9290966796875,1982.633702392578,2253.0390802001953
